ts,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,binary_label,capture_name
1532101749.287652,-,-,-,1,0,MALICIOUS,malware_7
1532104663.765663,-,-,-,1,0,MALICIOUS,malware_7
1525959573.001479,-,-,-,1,0,MALICIOUS,malware_1
1537542559.04167,13.654171,1137,0,5,0,BENIGN,honeypot_5
1526207800.023894,-,-,-,1,0,MALICIOUS,malware_1
1537534641.646869,-,-,-,1,0,BENIGN,honeypot_5
1536227953.065538,2e-06,0,0,2,0,MALICIOUS,malware_17
1537537108.800086,-,-,-,1,0,BENIGN,honeypot_5
1532107793.064202,-,-,-,1,0,MALICIOUS,malware_7
1537525918.489308,7.005606,804,0,4,0,BENIGN,honeypot_5
1536228370.200736,2e-06,0,0,2,0,MALICIOUS,malware_17
1537537413.642386,0.038227,47,111,1,1,BENIGN,honeypot_5
1537538914.565665,300.143431,292,775,8,6,BENIGN,honeypot_5
1536227114.281444,6e-06,0,0,2,0,MALICIOUS,malware_17
1540536441.620445,0.055215,34,297,1,1,BENIGN,honeypot_4
1536228015.206564,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227405.422812,2e-06,0,0,2,0,MALICIOUS,malware_17
1540500244.936926,0.114186,48,48,1,1,BENIGN,honeypot_4
1537536808.654803,0.009802,36,68,1,1,BENIGN,honeypot_5
1537526491.837957,58.942291,3000,0,10,0,BENIGN,honeypot_5
1537537108.511484,0.026623,0,0,4,2,BENIGN,honeypot_5
1526072303.041461,-,-,-,1,0,MALICIOUS,malware_1
1537542534.970743,1.842748,329,0,2,0,BENIGN,honeypot_5
1526235734.023051,-,-,-,1,0,MALICIOUS,malware_1
1526053311.013686,2.998794,0,0,3,0,MALICIOUS,malware_1
1537524150.986322,0.249356,0,0,4,3,BENIGN,honeypot_5
1532102579.544919,-,-,-,1,0,MALICIOUS,malware_7
1540533724.934214,0.000500,37,100,1,1,BENIGN,honeypot_4
1540511239.13792,0.011742,0,0,5,3,BENIGN,honeypot_4
1532106365.577732,-,-,-,1,0,MALICIOUS,malware_7
1537523549.066996,38.595360,3888,0,29,0,BENIGN,honeypot_5
1532104839.429296,-,-,-,1,0,MALICIOUS,malware_7
1537538914.81023,-,-,-,1,0,BENIGN,honeypot_5
1537529903.972746,8.018167,24,0,3,0,BENIGN,honeypot_5
1532103461.991181,-,-,-,1,0,MALICIOUS,malware_7
1537529963.689048,-,-,-,1,0,BENIGN,honeypot_5
1537526619.48619,60.311194,3000,0,10,0,BENIGN,honeypot_5
1537539014.136935,60.760937,3000,0,10,0,BENIGN,honeypot_5
1537523549.696574,0.332740,0,0,4,2,BENIGN,honeypot_5
1526055847.018682,-,-,-,1,0,MALICIOUS,malware_1
1525918358.037865,-,-,-,1,0,MALICIOUS,malware_1
1537534117.252946,0.253539,135,238,4,4,BENIGN,honeypot_5
1537524054.199033,59.330210,3000,0,10,0,BENIGN,honeypot_5
1540492336.50013,0.106937,34,297,1,1,BENIGN,honeypot_4
1536228365.477928,2e-06,0,0,2,0,MALICIOUS,malware_17
1537534407.312658,-,-,-,1,0,BENIGN,honeypot_5
1536227715.044738,2e-06,0,0,2,0,MALICIOUS,malware_17
1525914937.012613,-,-,-,1,0,MALICIOUS,malware_1
1537525664.232035,0.238896,135,238,4,4,BENIGN,honeypot_5
1540513039.203388,0.052213,34,311,1,1,BENIGN,honeypot_4
1536228456.165209,2e-06,0,0,2,0,MALICIOUS,malware_17
1540545547.360032,0.000499,41,57,1,1,BENIGN,honeypot_4
1540531941.148324,0.011494,0,0,4,2,BENIGN,honeypot_4
1537525053.245647,-,-,-,1,0,BENIGN,honeypot_5
1537527005.33105,59.710171,3000,0,10,0,BENIGN,honeypot_5
1532103309.208275,-,-,-,1,0,MALICIOUS,malware_7
1532106171.129647,-,-,-,1,0,MALICIOUS,malware_7
1537535317.813477,0.007083,40,56,1,1,BENIGN,honeypot_5
1532107223.265745,-,-,-,1,0,MALICIOUS,malware_7
1537536284.924867,-,-,-,1,0,BENIGN,honeypot_5
1537539815.339943,-,-,-,1,0,BENIGN,honeypot_5
1537533206.59365,0.010265,36,68,1,1,BENIGN,honeypot_5
1532106280.294423,-,-,-,1,0,MALICIOUS,malware_7
1537534912.068522,7.001252,804,0,4,0,BENIGN,honeypot_5
1536227974.406846,5e-06,0,0,2,0,MALICIOUS,malware_17
1536228582.638295,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228442.881021,2e-06,0,0,2,0,MALICIOUS,malware_17
1540497724.967074,0.000749,37,132,1,1,BENIGN,honeypot_4
1526874858.37748,0.635589,0,0,3,3,MALICIOUS,malware_3
1536227345.57683,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228328.738381,5e-06,0,0,2,0,MALICIOUS,malware_17
1532103610.670172,-,-,-,1,0,MALICIOUS,malware_7
1537531600.386431,0.010318,46,62,1,1,BENIGN,honeypot_5
1536227501.651003,2e-06,0,0,2,0,MALICIOUS,malware_17
1537541609.830043,-,-,-,1,0,BENIGN,honeypot_5
1536227467.154472,5e-06,0,0,2,0,MALICIOUS,malware_17
1537532220.300397,7.009518,804,0,4,0,BENIGN,honeypot_5
1526202741.025945,-,-,-,1,0,MALICIOUS,malware_1
1532101611.053966,-,-,-,1,0,MALICIOUS,malware_7
1532105019.287279,-,-,-,1,0,MALICIOUS,malware_7
1540471418.303992,0.114426,48,48,1,1,BENIGN,honeypot_4
1537531105.147093,0.011145,43,111,1,1,BENIGN,honeypot_5
1540497724.871129,0.093956,1847,1539,7,5,BENIGN,honeypot_4
1537528669.924307,-,-,-,1,0,BENIGN,honeypot_5
1532102377.916567,-,-,-,1,0,MALICIOUS,malware_7
1540529240.705325,0.068203,34,297,1,1,BENIGN,honeypot_4
1526117911.011829,-,-,-,1,0,MALICIOUS,malware_1
1540545546.062271,1.170584,860,182,7,4,BENIGN,honeypot_4
1537537724.218733,0.009484,40,56,1,1,BENIGN,honeypot_5
1537541016.09138,-,-,-,1,0,BENIGN,honeypot_5
1526875724.013201,0.000542,180,0,3,0,MALICIOUS,malware_3
1537532887.098273,60.648468,3000,0,10,0,BENIGN,honeypot_5
1537523550.167997,0.013290,40,56,1,1,BENIGN,honeypot_5
1525960616.001408,-,-,-,1,0,MALICIOUS,malware_1
1526801116.724341,2.994127,0,0,3,0,MALICIOUS,malware_3
1536227854.723928,6e-06,0,0,2,0,MALICIOUS,malware_17
1526030917.002099,-,-,-,1,0,MALICIOUS,malware_1
1526129677.001225,-,-,-,1,0,MALICIOUS,malware_1
1537540125.568835,0.009638,40,56,1,1,BENIGN,honeypot_5
1537538000.454304,0.107732,53,0,2,1,BENIGN,honeypot_5
1540526540.514416,0.011498,0,0,4,3,BENIGN,honeypot_4
1537539825.373582,0.242231,157,371,4,4,BENIGN,honeypot_5
1537532015.928246,0.011939,40,56,1,1,BENIGN,honeypot_5
1536228455.184246,2e-06,0,0,2,0,MALICIOUS,malware_17
1525906136.041524,-,-,-,1,0,MALICIOUS,malware_1
1532104039.984181,-,-,-,1,0,MALICIOUS,malware_7
1540477035.015706,0.042224,34,297,1,1,BENIGN,honeypot_4
1537531353.564144,59.340744,3000,0,10,0,BENIGN,honeypot_5
1537525353.071737,0.241322,0,0,4,2,BENIGN,honeypot_5
1540512955.615507,0.114436,48,48,1,1,BENIGN,honeypot_4
1536227492.564694,2e-06,0,0,2,0,MALICIOUS,malware_17
1526149601.011703,-,-,-,1,0,MALICIOUS,malware_1
1537525977.404521,58.543924,3000,0,10,0,BENIGN,honeypot_5
1537542351.48308,-,-,-,1,0,BENIGN,honeypot_5
1540506738.497002,0.047968,34,297,1,1,BENIGN,honeypot_4
1537540425.738624,0.242884,135,238,4,4,BENIGN,honeypot_5
1537527156.094867,0.259867,0,0,4,2,BENIGN,honeypot_5
1540481638.915048,0.272601,48,48,1,1,BENIGN,honeypot_4
1536227847.646485,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227740.101915,2e-06,0,0,2,0,MALICIOUS,malware_17
1526217956.023891,-,-,-,1,0,MALICIOUS,malware_1
1537534707.428653,-,-,-,1,0,BENIGN,honeypot_5
1532104838.393134,-,-,-,1,0,MALICIOUS,malware_7
1532107226.422949,-,-,-,1,0,MALICIOUS,malware_7
1526219300.023698,-,-,-,1,0,MALICIOUS,malware_1
1525916177.009597,-,-,-,1,0,MALICIOUS,malware_1
1537525593.084667,58.276186,3000,0,10,0,BENIGN,honeypot_5
1537539525.82101,59.423898,3000,0,10,0,BENIGN,honeypot_5
1537534117.238411,0.011359,40,56,1,1,BENIGN,honeypot_5
1532107030.898875,-,-,-,1,0,MALICIOUS,malware_7
1537531705.450723,0.020788,43,111,1,1,BENIGN,honeypot_5
1537532316.337035,0.297208,157,371,4,4,BENIGN,honeypot_5
1540519325.009016,0.117683,1847,791,6,6,BENIGN,honeypot_4
1540516854.198046,0.017238,48,48,1,1,BENIGN,honeypot_4
1537530504.623906,0.054643,560,560,10,10,BENIGN,honeypot_5
1526201805.055344,-,-,-,1,0,MALICIOUS,malware_1
1526010485.04354,-,-,-,1,0,MALICIOUS,malware_1
1537527465.71335,-,-,-,1,0,BENIGN,honeypot_5
1540544524.990606,0.003998,37,442,1,1,BENIGN,honeypot_4
1537529938.078905,36.257362,1042,5861,13,14,BENIGN,honeypot_5
1537523603.668967,-,-,-,1,0,BENIGN,honeypot_5
1526866212.09496,2.992702,0,0,3,0,MALICIOUS,malware_3
1532105254.262842,-,-,-,1,0,MALICIOUS,malware_7
1526128997.012177,-,-,-,1,0,MALICIOUS,malware_1
1537530413.35734,7.009963,804,0,4,0,BENIGN,honeypot_5
1537523851.355053,-,-,-,1,0,BENIGN,honeypot_5
1537524043.923374,0.011373,46,62,1,1,BENIGN,honeypot_5
1537526660.549141,0.704134,894,3694,16,14,BENIGN,honeypot_5
1540546342.573531,0.011492,0,0,4,2,BENIGN,honeypot_4
1532101706.660454,-,-,-,1,0,MALICIOUS,malware_7
1540505838.490338,0.011244,0,0,4,2,BENIGN,honeypot_4
1526234558.023337,2.999308,0,0,3,0,MALICIOUS,malware_1
1532107049.642472,-,-,-,1,0,MALICIOUS,malware_7
1526110159.013462,-,-,-,1,0,MALICIOUS,malware_1
1536227219.457599,2e-06,0,0,2,0,MALICIOUS,malware_17
1537533506.360675,0.014181,47,111,1,1,BENIGN,honeypot_5
1536228554.672736,5e-06,0,0,2,0,MALICIOUS,malware_17
1525914882.021949,-,-,-,1,0,MALICIOUS,malware_1
1525992050.130556,-,-,-,1,0,MALICIOUS,malware_1
1536228149.454954,2e-06,0,0,2,0,MALICIOUS,malware_17
1526227123.049263,-,-,-,1,0,MALICIOUS,malware_1
1537527456.983255,0.014850,43,111,1,1,BENIGN,honeypot_5
1537524842.05503,0.125938,259,110,2,2,BENIGN,honeypot_5
1537537103.596761,59.605267,3000,0,10,0,BENIGN,honeypot_5
1532106159.699162,-,-,-,1,0,MALICIOUS,malware_7
1537531098.547771,59.823644,3000,0,10,0,BENIGN,honeypot_5
1536227774.716628,5e-06,0,0,2,0,MALICIOUS,malware_17
1537524151.714813,0.194384,48,48,1,1,BENIGN,honeypot_5
1536228527.000785,2e-06,0,0,2,0,MALICIOUS,malware_17
1540469302.53864,0.114184,48,48,1,1,BENIGN,honeypot_4
1537529259.585828,0.015335,560,560,10,10,BENIGN,honeypot_5
1536227473.138048,5e-06,0,0,2,0,MALICIOUS,malware_17
1536227876.639674,2e-06,0,0,2,0,MALICIOUS,malware_17
1537540725.892954,0.260401,157,371,4,4,BENIGN,honeypot_5
1526046496.018207,-,-,-,1,0,MALICIOUS,malware_1
1540512125.090285,0.000500,37,100,1,1,BENIGN,honeypot_4
1537529903.588467,0.008004,0,600,0,2,BENIGN,honeypot_5
1537541204.695664,19.078570,1329,0,11,0,BENIGN,honeypot_5
1536227888.109621,2e-06,0,0,2,0,MALICIOUS,malware_17
1532104310.264617,-,-,-,1,0,MALICIOUS,malware_7
1526100788.014194,2.998792,0,0,3,0,MALICIOUS,malware_1
1540497724.795178,0.071206,37,179,1,1,BENIGN,honeypot_4
1540517539.643701,0.047963,34,311,1,1,BENIGN,honeypot_4
1537528158.558243,59.204685,3000,0,10,0,BENIGN,honeypot_5
1537526878.443493,-,-,-,1,0,BENIGN,honeypot_5
1537532316.368995,0.267357,135,238,4,4,BENIGN,honeypot_5
1526103467.013378,2.999041,0,0,3,0,MALICIOUS,malware_1
1536228485.530432,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102766.621552,-,-,-,1,0,MALICIOUS,malware_7
1540542742.116778,0.053468,34,311,1,1,BENIGN,honeypot_4
1526115606.004416,-,-,-,1,0,MALICIOUS,malware_1
1540504901.054732,0.269842,48,48,1,1,BENIGN,honeypot_4
1537540415.709853,-,-,-,1,0,BENIGN,honeypot_5
1536228037.447878,2e-06,0,0,2,0,MALICIOUS,malware_17
1537536208.280386,-,-,-,1,0,BENIGN,honeypot_5
1537528959.749092,0.189072,48,48,1,1,BENIGN,honeypot_5
1526196870.024149,2.999053,0,0,3,0,MALICIOUS,malware_1
1525942732.997046,2.999041,0,0,3,0,MALICIOUS,malware_1
1536227742.146752,1e-06,0,0,2,0,MALICIOUS,malware_17
1532101910.31384,-,-,-,1,0,MALICIOUS,malware_7
1540547904.130404,0.270107,48,48,1,1,BENIGN,honeypot_4
1536227763.386358,2e-06,0,0,2,0,MALICIOUS,malware_17
1537529693.068001,58.570407,3000,0,10,0,BENIGN,honeypot_5
1537529904.3237,11851.214389,454656,203543,1851,1289,BENIGN,honeypot_5
1537539215.006057,-,-,-,1,0,BENIGN,honeypot_5
1540545545.842406,0.108433,41,116,1,1,BENIGN,honeypot_4
1537530204.578951,59.603969,3000,0,10,0,BENIGN,honeypot_5
1540537324.789716,0.046954,37,179,1,1,BENIGN,honeypot_4
1525900819.011131,-,-,-,1,0,MALICIOUS,malware_1
1536227657.400682,2e-06,0,0,2,0,MALICIOUS,malware_17
1537536609.567955,-,-,-,1,0,BENIGN,honeypot_5
1537542501.79193,5.018233,2557,0,11,0,BENIGN,honeypot_5
1537541957.95765,58.605020,3000,0,10,0,BENIGN,honeypot_5
1536227990.660822,2e-06,0,0,2,0,MALICIOUS,malware_17
1526759908.148841,0.000472,180,0,3,0,MALICIOUS,malware_3
1537531105.445761,-,-,-,1,0,BENIGN,honeypot_5
1537533622.703908,0.365445,383,174,7,5,BENIGN,honeypot_5
1540512124.992842,0.007748,37,442,1,1,BENIGN,honeypot_4
1537532605.925062,300.140121,292,775,8,6,BENIGN,honeypot_5
1537523603.668966,-,-,-,1,0,BENIGN,honeypot_5
1532105974.603675,-,-,-,1,0,MALICIOUS,malware_7
1532103836.245824,-,-,-,1,0,MALICIOUS,malware_7
1526023093.012065,-,-,-,1,0,MALICIOUS,malware_1
1536228589.058637,2e-06,0,0,2,0,MALICIOUS,malware_17
1532101430.996126,-,-,-,1,0,MALICIOUS,malware_7
1536227780.576541,2e-06,0,0,2,0,MALICIOUS,malware_17
1526140598.037411,-,-,-,1,0,MALICIOUS,malware_1
1525982362.022744,-,-,-,1,0,MALICIOUS,malware_1
1536227719.175627,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228280.200594,2e-06,0,0,2,0,MALICIOUS,malware_17
1526881276.769714,2.993347,0,0,3,0,MALICIOUS,malware_3
1537523864.866906,-,-,-,1,0,BENIGN,honeypot_5
1536228586.685476,5e-06,0,0,2,0,MALICIOUS,malware_17
1526802245.401436,-,-,-,1,0,MALICIOUS,malware_3
1536227283.042656,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227862.482998,5e-06,0,0,2,0,MALICIOUS,malware_17
1537524752.406088,0.017694,43,111,1,1,BENIGN,honeypot_5
1537539525.291697,0.227964,157,371,4,4,BENIGN,honeypot_5
1537542469.433155,3.993623,548,0,3,0,BENIGN,honeypot_5
1526780549.345279,-,-,-,1,0,MALICIOUS,malware_3
1537523553.988502,0.024474,47,111,1,1,BENIGN,honeypot_5
1532106617.171519,-,-,-,1,0,MALICIOUS,malware_7
1536228423.808395,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103037.865951,-,-,-,1,0,MALICIOUS,malware_7
1540513939.308267,0.011492,0,0,5,3,BENIGN,honeypot_4
1526128141.04291,-,-,-,1,0,MALICIOUS,malware_1
1537541241.259389,16.868713,450,0,6,0,BENIGN,honeypot_5
1537539515.18248,-,-,-,1,0,BENIGN,honeypot_5
1537538024.428244,0.010530,40,56,1,1,BENIGN,honeypot_5
1532101886.409971,-,-,-,1,0,MALICIOUS,malware_7
1537531405.292914,300.156364,292,775,8,6,BENIGN,honeypot_5
1526277975.020534,-,-,-,1,0,MALICIOUS,malware_1
1532105872.756984,-,-,-,1,0,MALICIOUS,malware_7
1536227157.697038,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542439.205659,0.002716,24,16,1,1,BENIGN,honeypot_5
1536227648.299888,2e-06,0,0,2,0,MALICIOUS,malware_17
1526161769.024699,-,-,-,1,0,MALICIOUS,malware_1
1537524495.484203,-,-,-,1,0,BENIGN,honeypot_5
1537540305.04959,0.100977,283,0,2,0,BENIGN,honeypot_5
1537532306.210449,0.015088,36,68,1,1,BENIGN,honeypot_5
1540521418.381455,0.116180,48,48,1,1,BENIGN,honeypot_4
1537528965.251394,-,-,-,1,0,BENIGN,honeypot_5
1537523548.865809,7.550691,24,0,3,0,BENIGN,honeypot_5
1540470187.222098,0.111429,48,48,1,1,BENIGN,honeypot_4
1526054034.014183,2.999042,0,0,3,0,MALICIOUS,malware_1
1532103770.752912,-,-,-,1,0,MALICIOUS,malware_7
1537541015.834458,300.125027,292,775,8,6,BENIGN,honeypot_5
1526861251.252414,2.996361,0,0,3,0,MALICIOUS,malware_3
1537537713.913546,0.011105,43,111,1,1,BENIGN,honeypot_5
1536227160.040928,5e-06,0,0,2,0,MALICIOUS,malware_17
1536228363.44109,2e-06,0,0,2,0,MALICIOUS,malware_17
1526772543.994234,0.907943,537,1135,13,16,MALICIOUS,malware_3
1537532306.306206,-,-,-,1,0,BENIGN,honeypot_5
1537529904.130785,300.424791,438,1550,13,10,BENIGN,honeypot_5
1526041405.043434,-,-,-,1,0,MALICIOUS,malware_1
1536227473.143556,2e-06,0,0,2,0,MALICIOUS,malware_17
1540483327.011386,0.210379,1595,177,8,7,BENIGN,honeypot_4
1540475231.950154,3.000292,0,0,6,2,BENIGN,honeypot_4
1537536100.404678,8.867666,3733,4865,17,15,BENIGN,honeypot_5
1537534614.591028,-,-,-,1,0,BENIGN,honeypot_5
1537533396.598803,58.725030,3000,0,10,0,BENIGN,honeypot_5
1540472524.797195,0.050455,37,179,1,1,BENIGN,honeypot_4
1526189705.024467,2.998558,0,0,3,0,MALICIOUS,malware_1
1537525664.21827,0.009575,40,56,1,1,BENIGN,honeypot_5
1536227506.519716,2e-06,0,0,2,0,MALICIOUS,malware_17
1526212413.024654,2.998566,0,0,3,0,MALICIOUS,malware_1
1525919286.997773,-,-,-,1,0,MALICIOUS,malware_1
1537540715.534217,0.011005,47,111,1,1,BENIGN,honeypot_5
1532102966.14733,-,-,-,1,0,MALICIOUS,malware_7
1526786817.96255,2.996449,0,0,3,0,MALICIOUS,malware_3
1537534599.67802,5.895247,375,0,5,0,BENIGN,honeypot_5
1532103129.368041,-,-,-,1,0,MALICIOUS,malware_7
1540478671.568043,0.109194,48,48,1,1,BENIGN,honeypot_4
1537542573.267978,-,-,-,1,0,BENIGN,honeypot_5
1526815090.807837,-,-,-,1,0,MALICIOUS,malware_3
1525933854.008673,-,-,-,1,0,MALICIOUS,malware_1
1537531405.22684,0.012307,47,111,1,1,BENIGN,honeypot_5
1526101201.282505,0.405019,18,0,4,4,MALICIOUS,malware_1
1540472494.191783,0.114417,48,48,1,1,BENIGN,honeypot_4
1537540806.948914,60.090313,3000,0,10,0,BENIGN,honeypot_5
1526023661.012165,2.998790,0,0,3,0,MALICIOUS,malware_1
1537527845.281322,-,-,-,1,0,BENIGN,honeypot_5
1537524451.916815,300.489266,146,775,11,5,BENIGN,honeypot_5
1532103940.194315,-,-,-,1,0,MALICIOUS,malware_7
1537524151.701132,0.005843,36,68,1,1,BENIGN,honeypot_5
1532103927.689194,-,-,-,1,0,MALICIOUS,malware_7
1540530586.374379,0.271598,48,48,1,1,BENIGN,honeypot_4
1537542434.211029,-,-,-,1,0,BENIGN,honeypot_5
1537539514.883866,0.022367,43,111,1,1,BENIGN,honeypot_5
1537525664.883564,-,-,-,1,0,BENIGN,honeypot_5
1536228551.223204,5e-06,0,0,2,0,MALICIOUS,malware_17
1526062566.008858,2.998740,0,0,3,0,MALICIOUS,malware_1
1536227172.859094,0.000229,0,0,2,0,MALICIOUS,malware_17
1526072017.002202,-,-,-,1,0,MALICIOUS,malware_1
1537536366.086624,-,-,-,1,0,BENIGN,honeypot_5
1525967373.009695,-,-,-,1,0,MALICIOUS,malware_1
1537529904.283055,0.010835,37,53,1,1,BENIGN,honeypot_5
1532106019.321434,-,-,-,1,0,MALICIOUS,malware_7
1536227415.508538,2e-06,0,0,2,0,MALICIOUS,malware_17
1537535442.460549,59.829478,3000,0,10,0,BENIGN,honeypot_5
1537524150.960407,0.017387,560,560,10,10,BENIGN,honeypot_5
1537526579.205741,-,-,-,1,0,BENIGN,honeypot_5
1537528368.791383,0.050688,40,56,1,1,BENIGN,honeypot_5
1536227362.767985,0.000236,0,0,2,0,MALICIOUS,malware_17
1532104949.615491,-,-,-,1,0,MALICIOUS,malware_7
1537523668.206958,60.150210,3000,0,10,0,BENIGN,honeypot_5
1540497724.866881,0.003751,37,442,1,1,BENIGN,honeypot_4
1536227383.175786,5e-06,0,0,2,0,MALICIOUS,malware_17
1540544524.790241,0.199885,37,179,1,1,BENIGN,honeypot_4
1537525675.803112,-,-,-,1,0,BENIGN,honeypot_5
1532102381.054528,-,-,-,1,0,MALICIOUS,malware_7
1526164195.015096,-,-,-,1,0,MALICIOUS,malware_1
1537535058.026026,59.963345,3000,0,10,0,BENIGN,honeypot_5
1537529570.845617,0.011302,40,56,1,1,BENIGN,honeypot_5
1537528057.562056,0.014213,560,560,10,10,BENIGN,honeypot_5
1526201209.054958,-,-,-,1,0,MALICIOUS,malware_1
1526124294.949173,-,-,-,1,0,MALICIOUS,malware_1
1540519339.878053,0.011744,0,0,4,2,BENIGN,honeypot_4
1537529904.109358,0.010488,40,104,1,1,BENIGN,honeypot_5
1536228212.442242,5e-06,0,0,2,0,MALICIOUS,malware_17
1537534407.025653,0.016850,43,111,1,1,BENIGN,honeypot_5
1537535607.647512,0.028938,43,111,1,1,BENIGN,honeypot_5
1526125562.012752,-,-,-,1,0,MALICIOUS,malware_1
1540497724.966075,0.000499,37,100,1,1,BENIGN,honeypot_4
1537528380.963074,-,-,-,1,0,BENIGN,honeypot_5
1537531705.719459,-,-,-,1,0,BENIGN,honeypot_5
1536228518.858422,2e-06,0,0,2,0,MALICIOUS,malware_17
1537539814.994943,0.010100,47,111,1,1,BENIGN,honeypot_5
1540537324.937359,0.121930,1847,791,7,6,BENIGN,honeypot_4
1532106710.712215,-,-,-,1,0,MALICIOUS,malware_7
1537526343.963756,0.011512,46,62,1,1,BENIGN,honeypot_5
1537524452.299606,0.190866,48,48,1,1,BENIGN,honeypot_5
1536227950.019276,2e-06,0,0,2,0,MALICIOUS,malware_17
1537527900.934989,60.670787,3000,0,10,0,BENIGN,honeypot_5
1526193943.02567,-,-,-,1,0,MALICIOUS,malware_1
1536227189.105753,6e-06,0,0,2,0,MALICIOUS,malware_17
1536228329.610897,2e-06,0,0,2,0,MALICIOUS,malware_17
1537540700.530874,0.011531,46,62,1,1,BENIGN,honeypot_5
1537530515.146802,0.226669,157,371,4,4,BENIGN,honeypot_5
1540490524.993612,0.000499,37,100,1,1,BENIGN,honeypot_4
1532102860.134501,-,-,-,1,0,MALICIOUS,malware_7
1537525335.943512,59.430869,3000,0,10,0,BENIGN,honeypot_5
1526031242.01254,-,-,-,1,0,MALICIOUS,malware_1
1532102144.132533,-,-,-,1,0,MALICIOUS,malware_7
1537525353.447763,0.012586,43,111,1,1,BENIGN,honeypot_5
1537523554.108827,0.273075,684,72877,54,56,BENIGN,honeypot_5
1537531405.275199,0.014053,43,111,1,1,BENIGN,honeypot_5
1537530214.833924,0.021168,40,56,1,1,BENIGN,honeypot_5
1537526812.468717,7.000920,804,0,4,0,BENIGN,honeypot_5
1532104102.335633,-,-,-,1,0,MALICIOUS,malware_7
1537528358.523145,0.013390,43,111,1,1,BENIGN,honeypot_5
1536228339.056243,5e-06,0,0,2,0,MALICIOUS,malware_17
1526773741.903613,2.994420,0,0,3,0,MALICIOUS,malware_3
1532105441.335204,-,-,-,1,0,MALICIOUS,malware_7
1536227123.454436,2e-06,0,0,2,0,MALICIOUS,malware_17
1540501325.000416,0.004001,37,442,1,1,BENIGN,honeypot_4
1537523850.73872,0.243230,0,0,4,2,BENIGN,honeypot_5
1537542085.127034,59.098614,3000,0,10,0,BENIGN,honeypot_5
1536227976.765257,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227824.026725,2e-06,0,0,2,0,MALICIOUS,malware_17
1525996322.014575,-,-,-,1,0,MALICIOUS,malware_1
1537534106.722275,0.026285,560,560,10,10,BENIGN,honeypot_5
1540508525.023069,0.113184,1847,791,6,6,BENIGN,honeypot_4
1537524043.918142,0.185046,31,0,2,1,BENIGN,honeypot_5
1537527757.829388,-,-,-,1,0,BENIGN,honeypot_5
1536227448.878686,1e-06,0,0,2,0,MALICIOUS,malware_17
1532101460.050062,-,-,-,1,0,MALICIOUS,malware_7
1537527457.328176,0.257034,48,48,1,1,BENIGN,honeypot_5
1532102101.535069,-,-,-,1,0,MALICIOUS,malware_7
1536227873.943963,2e-06,0,0,2,0,MALICIOUS,malware_17
1537525052.777803,0.241876,0,0,4,2,BENIGN,honeypot_5
1537541015.786992,0.011338,43,111,1,1,BENIGN,honeypot_5
1532104972.467486,0.340287,0,0,1,1,MALICIOUS,malware_7
1540494136.809802,0.202885,34,297,1,1,BENIGN,honeypot_4
1540505838.36442,0.125422,34,297,1,1,BENIGN,honeypot_4
1537537118.802461,0.009520,40,56,1,1,BENIGN,honeypot_5
1537530504.707025,0.011923,47,111,1,1,BENIGN,honeypot_5
1537534930.236034,59.221614,3000,0,10,0,BENIGN,honeypot_5
1537531415.602096,0.230592,157,371,4,4,BENIGN,honeypot_5
1532103752.028833,-,-,-,1,0,MALICIOUS,malware_7
1537523850.438898,0.017713,560,560,10,10,BENIGN,honeypot_5
1526206925.014327,-,-,-,1,0,MALICIOUS,malware_1
1532106858.324424,-,-,-,1,0,MALICIOUS,malware_7
1537533516.748067,0.233887,157,371,4,4,BENIGN,honeypot_5
1537524151.394259,0.022490,43,111,1,1,BENIGN,honeypot_5
1536228451.137058,2e-06,0,0,2,0,MALICIOUS,malware_17
1537539825.37359,0.242216,135,238,4,4,BENIGN,honeypot_5
1532107171.308547,-,-,-,1,0,MALICIOUS,malware_7
1536228379.697305,5e-06,0,0,2,0,MALICIOUS,malware_17
1526787700.281462,-,-,-,1,0,MALICIOUS,malware_3
1537524752.24468,0.287392,0,0,4,2,BENIGN,honeypot_5
1537540725.884387,0.004903,40,56,1,1,BENIGN,honeypot_5
1526144218.011594,-,-,-,1,0,MALICIOUS,malware_1
1536227530.976211,6e-06,0,0,2,0,MALICIOUS,malware_17
1537542244.850756,-,-,-,1,0,BENIGN,honeypot_5
1537526567.343892,-,-,-,1,0,BENIGN,honeypot_5
1537524951.553243,60.077532,3000,0,10,0,BENIGN,honeypot_5
1536227073.873916,3e-06,0,0,2,0,MALICIOUS,malware_17
1537528659.364235,0.003121,36,68,1,1,BENIGN,honeypot_5
1537524181.979394,59.780831,3000,0,10,0,BENIGN,honeypot_5
1536227517.835728,6e-06,0,0,2,0,MALICIOUS,malware_17
